Participant_id,Trial,idx_epoch,id_ratings,Experiment_id,Start_time,Valence,Arousal,Dominance,Liking,Familiarity
19,38,700,19-38,7,37843749,6.64,6.59,5.0,6.83,5.0
19,38,701,19-38,7,37843749,6.64,6.59,5.0,6.83,5.0
19,38,702,19-38,7,37843749,6.64,6.59,5.0,6.83,5.0
19,38,703,19-38,7,37843749,6.64,6.59,5.0,6.83,5.0
19,39,708,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,709,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,710,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,711,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,712,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,713,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,714,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,715,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,716,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,717,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,718,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,39,719,19-39,33,38673966,3.4,7.13,6.24,1.44,1.0
19,40,724,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,725,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,726,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,727,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,728,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,729,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,730,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,731,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,732,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,733,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,734,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
19,40,735,19-40,8,39463863,7.44,6.67,6.53,6.94,5.0
20,1,28,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,29,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,30,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,31,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,32,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,33,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,34,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,35,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,36,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,37,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,38,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,1,39,20-1,15,3683405,6.35,5.26,4.68,6.29,1.0
20,2,45,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,46,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,47,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,48,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,49,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,50,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,51,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,52,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,53,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,54,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,55,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,2,56,20-2,18,4530450,7.35,6.36,3.69,7.22,5.0
20,3,62,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,63,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,64,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,65,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,66,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,67,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,68,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,69,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,70,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,71,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,3,72,20-3,9,5340507,8.22,7.31,5.04,8.1,5.0
20,4,79,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,80,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,81,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,82,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,83,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,84,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,85,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,86,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,87,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,88,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,4,89,20-4,1,6147231,5.76,4.78,3.78,5.31,4.0
20,5,94,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,95,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,96,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,97,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,98,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,99,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,100,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,101,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,102,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,103,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,104,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,5,105,20-5,10,6971117,5.13,6.81,4.08,8.06,5.0
20,6,112,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,113,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,114,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,115,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,116,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,117,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,118,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,119,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,120,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,121,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,122,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,6,123,20-6,26,7862979,4.31,3.24,2.26,5.04,1.0
20,7,128,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,129,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,130,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,131,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,132,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,133,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,134,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,135,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,136,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,137,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,138,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,7,139,20-7,16,8655375,5.03,3.0,2.63,3.71,1.0
20,8,145,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,146,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,147,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,148,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,149,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,150,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,151,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,152,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,153,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,154,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,155,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,8,156,20-8,25,9495755,2.99,5.04,5.04,5.04,1.0
20,9,162,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,163,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,164,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,165,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,166,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,167,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,168,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,169,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,170,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,171,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,172,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,9,173,20-9,36,10347631,4.29,7.49,3.35,5.44,1.0
20,10,177,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,178,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,179,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,180,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,181,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,182,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,183,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,184,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,185,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,186,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,187,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,10,188,20-10,21,11135034,4.97,4.92,5.04,3.03,1.0
20,11,195,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,196,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,197,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,198,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,199,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,200,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,201,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,202,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,203,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,204,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,205,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,11,206,20-11,39,12025057,4.67,6.13,3.71,3.47,1.0
20,12,212,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,213,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,214,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,215,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,216,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,217,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,218,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,219,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,220,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,221,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,222,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,12,223,20-12,17,12852448,5.04,4.99,5.04,6.68,4.0
20,13,227,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,228,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,229,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,230,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,231,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,232,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,233,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,234,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,235,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,236,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,237,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,13,238,20-13,4,13628845,7.05,5.92,5.46,6.91,5.0
20,14,243,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,244,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,245,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,246,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,247,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,248,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,249,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,250,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,251,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,252,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,253,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,14,254,20-14,31,14433570,4.46,6.28,2.73,4.46,1.0
20,15,261,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,262,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,263,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,264,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,265,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,266,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,267,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,268,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,269,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,270,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,271,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,15,272,20-15,20,15304107,6.65,5.31,5.32,5.96,4.0
20,16,278,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,279,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,280,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,281,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,282,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,283,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,284,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,285,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,286,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,287,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,288,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,16,289,20-16,5,16164146,8.82,8.06,7.86,8.32,5.0
20,17,294,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,295,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,296,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,297,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,298,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,299,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,300,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,301,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,302,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,303,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,304,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,17,305,20-17,28,16959542,5.01,3.26,5.04,5.88,1.0
20,18,311,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,312,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,313,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,314,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,315,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,316,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,317,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,318,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,319,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,320,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,18,321,20-18,40,17755936,4.94,2.83,4.51,2.28,1.0
20,19,326,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,327,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,328,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,329,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,330,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,331,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,332,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,333,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,334,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,335,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,336,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,19,337,20-19,37,18553664,3.01,5.28,3.99,2.47,1.0
20,20,345,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,346,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,347,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,348,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,349,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,350,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,351,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,352,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,353,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,354,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,355,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,20,356,20-20,33,19496009,4.64,6.01,5.04,4.08,1.0
20,21,368,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,369,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,370,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,371,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,372,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,373,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,374,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,375,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,376,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,377,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,378,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,21,379,20-21,2,20668443,6.77,5.04,3.1,6.81,2.0
20,22,384,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,385,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,386,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,387,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,388,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,389,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,390,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,391,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,392,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,393,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,394,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,22,395,20-22,29,21458007,2.44,5.47,2.17,7.19,4.0
20,23,400,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,401,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,402,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,403,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,404,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,405,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,406,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,407,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,408,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,409,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,410,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,23,411,20-23,19,22268397,7.59,5.62,6.06,7.63,5.0
20,24,416,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,417,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,418,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,419,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,420,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,421,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,422,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,423,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,424,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,425,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,426,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,24,427,20-24,24,23061126,3.0,5.01,2.94,5.54,5.0
20,25,433,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,434,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,435,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,436,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,437,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,438,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,439,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,440,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,441,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,442,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,443,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,25,444,20-25,32,23934328,6.28,5.71,4.23,5.55,2.0
20,26,451,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,452,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,453,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,454,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,455,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,456,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,457,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,458,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,459,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,460,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,461,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,26,462,20-26,23,24793868,2.82,6.31,2.38,7.81,2.0
20,27,467,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,468,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,469,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,470,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,471,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,472,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,473,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,474,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,475,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,476,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,477,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,27,478,20-27,13,25629297,7.91,5.04,7.37,7.72,3.0
20,28,483,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,484,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,485,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,486,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,487,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,488,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,489,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,490,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,491,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,492,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,493,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,28,494,20-28,22,26400986,4.06,5.36,3.78,5.95,3.0
20,29,500,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,501,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,502,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,503,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,504,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,505,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,506,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,507,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,508,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,509,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,510,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,29,511,20-29,35,27247191,4.35,7.45,5.04,3.18,1.0
20,30,515,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,516,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,517,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,518,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,519,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,520,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,521,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,522,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,523,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,524,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,525,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,30,526,20-30,30,28030264,3.49,6.54,2.04,6.29,3.0
20,31,531,20-31,7,28826650,5.27,7.01,5.04,6.24,4.0
20,31,532,20-31,7,28826650,5.27,7.01,5.04,6.24,4.0
